Date,Open,High,Low,Close,Volume,openinterest,Date,SPX Close,Open Interest,Noncommercial Long,Noncommercial Short,Noncommercial Net,Noncommercial Spreads,Commercial Long,Commercial Short,Commercial Net,Total Long,Total Short,Total Net,Nonreportable Positions Long,Nonreportable Positions Short,Nonreportable Net,Noncommercial Long % of OI,Noncommercial Short % of OI,Noncommerical Net % of OI,Noncommercial Net % of OI 1 year percentile,Noncommercial Net % of OI 2 year percentile,Noncommercial Net % of OI 5 year percentile,Noncommercial Spreads % of OI,Commercial Long % of OI,Commercial Short % of OI,Commerical Net % of OI,Commercial Net % of OI 1 year percentile,Commercial Net % of OI 2 year percentile,Commercial Net % of OI 5 year percentile,Total Long % of OI,Total Short % of OI,Total Net % of OI,Total Net % of OI 1 year percentile,Total Net % of OI 2 year percentile,Total Net % of OI 5 year percentile,Nonreportable Positions Long % of OI,Nonreportable Positions Short % of OI,NonReportable Net % of OI,Nonreportable Net % of OI 1 year percentile,Nonreportable Net % of OI 2 year percentile,Nonreportable Net % of OI 5 year percentile
5/8/2012,1369.16,1369.16,1347.75,1363.72,0,0,5/8/2012,1363.72,3.7935E+11,42019841464,42625025174,-605183709.8,24465266926,2.51858E+11,2.65343E+11,-13485491092,3.18343E+11,3.32434E+11,-14090998104,61007410665,46916352246,14091058419,11.08%,11.24%,-0.16%,70.60%,59.20%,56.50%,6.45%,66.39%,69.95%,-3.55%,21.60%,33.00%,35.80%,83.92%,87.63%,-3.71%,15.70%,19.40%,14.20%,16.08%,12.37%,3.71%,84.30%,80.60%,85.80%
5/1/2012,1397.86,1415.32,1395.73,1405.82,380795008,0,5/1/2012,1405.82,3.80754E+11,48464632490,37900162732,10564469758,22919242717,2.47556E+11,2.71744E+11,-24187767783,3.1894E+11,3.32563E+11,-13622614587,61813850083,48191176206,13622673878,12.73%,9.95%,2.77%,98.00%,95.10%,85.80%,6.02%,65.02%,71.37%,-6.35%,3.90%,3.90%,11.50%,83.77%,87.34%,-3.58%,19.60%,22.30%,16.20%,16.23%,12.66%,3.58%,80.40%,77.70%,83.80%
4/24/2012,1366.97,1375.57,1366.82,1371.97,0,0,4/24/2012,1371.97,3.63006E+11,43139281330,41140779373,1998501958,19419608698,2.39612E+11,2.54481E+11,-14869217245,3.0217E+11,3.15041E+11,-12871058280,60835840701,47964800375,12871040327,11.88%,11.33%,0.55%,80.40%,69.90%,63.50%,5.35%,66.01%,70.10%,-4.10%,17.60%,27.20%,31.90%,83.24%,86.79%,-3.55%,21.60%,23.30%,17.30%,16.76%,13.21%,3.55%,78.40%,76.70%,82.70%
4/17/2012,1369.57,1392.76,1369.57,1390.78,345620000,0,4/17/2012,1390.78,3.7564E+11,47237924021,41460542172,5777381850,22725995621,2.4605E+11,2.64501E+11,-18450834928,3.16014E+11,3.28687E+11,-12673453078,59626312291,46952586855,12673725436,12.58%,11.04%,1.54%,86.30%,80.60%,72.70%,6.05%,65.50%,70.41%,-4.91%,15.70%,21.40%,27.30%,84.13%,87.50%,-3.37%,23.50%,27.20%,21.90%,15.87%,12.50%,3.37%,76.50%,72.80%,78.10%
4/10/2012,1382.18,1383.01,1357.38,1358.59,0,0,4/10/2012,1358.59,3.69063E+11,43930193972,43463368375,466825596.5,23077022474,2.43377E+11,2.57722E+11,-14345396821,3.10385E+11,3.24263E+11,-13878253326,58678428946,44799835972,13878592974,11.90%,11.78%,0.13%,74.50%,67.00%,61.20%,6.25%,65.94%,69.83%,-3.89%,17.60%,27.20%,32.70%,84.10%,87.86%,-3.76%,15.70%,15.50%,12.30%,15.90%,12.14%,3.76%,84.30%,84.50%,87.70%
4/3/2012,#N/A,1419,1404.62,1413.31,0,0,4/3/2012,1413.31,3.69734E+11,43527814707,45251082611,-1723267904,21976318470,2.48889E+11,2.57861E+11,-8971789237,3.14394E+11,3.25089E+11,-10695057142,55340922645,44645865504,10695057142,11.77%,12.24%,-0.47%,62.70%,55.30%,53.80%,5.94%,67.32%,69.74%,-2.43%,39.20%,43.70%,43.80%,85.03%,87.92%,-2.89%,33.30%,38.80%,40.80%,14.97%,12.08%,2.89%,66.70%,61.20%,59.20%
3/27/2012,1416.55,1419.15,1411.95,1412.52,0,0,3/27/2012,1412.52,3.68562E+11,43020932508,43422777006,-401844497.5,22563547137,2.4678E+11,2.5613E+11,-9349878663,3.12365E+11,3.22117E+11,-9751798079,56196863559,46445065481,9751798079,11.67%,11.78%,-0.11%,70.60%,65.00%,59.60%,6.12%,66.96%,69.49%,-2.54%,37.30%,40.80%,42.70%,84.75%,87.40%,-2.65%,41.20%,43.70%,50.40%,15.25%,12.60%,2.65%,58.80%,56.30%,49.60%
3/20/2012,1409.59,1409.59,1397.68,1405.52,0,0,3/20/2012,1405.52,3.5867E+11,42245480806,43585102762,-1339621956,20263187534,2.43118E+11,2.4923E+11,-6111827467,3.05628E+11,3.13079E+11,-7451175660,53042850985,45591675326,7451175660,11.78%,12.15%,-0.37%,64.70%,61.20%,56.90%,5.65%,67.78%,69.49%,-1.70%,51.00%,55.30%,49.60%,85.21%,87.29%,-2.08%,54.90%,63.10%,73.50%,14.79%,12.71%,2.08%,45.10%,36.90%,26.50%
3/13/2012,1371.92,1396.13,1371.92,1395.96,438647008,0,3/13/2012,1395.96,4.72166E+11,47984811541,39434970654,8549840888,39106649329,3.20822E+11,3.3657E+11,-15748314137,4.07913E+11,4.15112E+11,-7198473249,64253310354,57055166547,7198143807,10.16%,8.35%,1.81%,90.20%,84.50%,75.80%,8.28%,67.95%,71.28%,-3.34%,25.50%,31.10%,36.50%,86.39%,87.92%,-1.52%,62.70%,75.70%,86.20%,13.61%,12.08%,1.52%,37.30%,24.30%,13.80%
3/6/2012,1363.63,1363.63,1340.03,1343.36,0,0,3/6/2012,1343.36,3.85186E+11,41675495747,40379379514,1296116233,27801171248,2.63841E+11,2.7174E+11,-7898790489,3.33318E+11,3.39921E+11,-6602674256,51867750423,45265395146,6602355277,10.82%,10.48%,0.34%,76.50%,70.90%,63.50%,7.22%,68.50%,70.55%,-2.05%,41.20%,46.60%,45.80%,86.53%,88.25%,-1.71%,56.90%,71.80%,81.90%,13.47%,11.75%,1.71%,43.10%,28.20%,18.10%
2/28/2012,1367.56,1373.09,1365.97,1372.18,357912000,0,2/28/2012,1372.18,3.77425E+11,42846831970,38603401557,4243430413,24755235221,2.62719E+11,2.73752E+11,-11033484009,3.3032E+11,3.3711E+11,-6790071513,47104315818,40314244305,6790071513,11.35%,10.23%,1.12%,82.40%,75.70%,68.80%,6.56%,69.61%,72.53%,-2.92%,27.50%,33.00%,38.50%,87.52%,89.32%,-1.80%,56.90%,69.90%,80.40%,12.48%,10.68%,1.80%,43.10%,30.10%,19.60%
2/21/2012,1361.22,1367.76,1358.11,1362.21,379520000,0,2/21/2012,1362.21,3.67289E+11,39467273690,40322627107,-855353417.8,24257135550,2.56709E+11,2.65139E+11,-8429856712,3.20433E+11,3.29719E+11,-9285793296,46855492216,37570039473,9285452743,10.75%,10.98%,-0.23%,72.50%,66.00%,58.80%,6.60%,69.89%,72.19%,-2.30%,41.20%,41.70%,44.20%,87.24%,89.77%,-2.53%,52.90%,54.40%,59.20%,12.76%,10.23%,2.53%,47.10%,45.60%,40.80%
2/14/2012,1351.3,1351.3,1340.83,1350.5,388952000,0,2/14/2012,1350.5,3.67886E+11,38221906994,40428938845,-2207031851,26767413349,2.56521E+11,2.63898E+11,-7377286657,3.21511E+11,3.31094E+11,-9583401402,46375161259,36791100275,9584060984,10.39%,10.99%,-0.60%,64.70%,59.20%,54.20%,7.28%,69.73%,71.73%,-2.01%,43.10%,45.60%,46.50%,87.39%,90.00%,-2.60%,49.00%,49.50%,53.80%,12.61%,10.00%,2.61%,51.00%,50.50%,46.20%
2/7/2012,1344.33,1349.24,1335.92,1347.05,0,0,2/7/2012,1347.05,3.61951E+11,38389419642,37427131059,962288583.5,26736581697,2.47691E+11,2.57883E+11,-10191447229,3.12818E+11,3.22047E+11,-9229242202,49132873887,39903393287,9229480601,10.61%,10.34%,0.27%,78.40%,70.90%,62.30%,7.39%,68.43%,71.25%,-2.82%,31.40%,34.00%,40.40%,86.43%,88.98%,-2.55%,49.00%,51.50%,57.70%,13.57%,11.02%,2.55%,51.00%,48.50%,42.30%
1/31/2012,1313.53,1321.41,1306.69,1312.4,423555008,0,1/31/2012,1312.4,3.41478E+11,36937479137,38432661597,-1495182461,21940088731,2.33874E+11,2.42825E+11,-8951829973,2.92752E+11,3.03198E+11,-10446696611,48726804561,38279792127,10447012433,10.82%,11.25%,-0.44%,68.60%,64.10%,56.20%,6.43%,68.49%,71.11%,-2.62%,31.40%,35.00%,41.90%,85.73%,88.79%,-3.06%,35.30%,35.00%,35.80%,14.27%,11.21%,3.06%,64.70%,65.00%,64.20%
1/24/2012,1315.96,1315.96,1306.06,1314.63,369356000,0,1/24/2012,1314.63,3.36747E+11,32079767392,37179119559,-5099352167,24189696791,2.30959E+11,2.34734E+11,-3774746385,2.87229E+11,2.96103E+11,-8874427210,49518805493,40644378283,8874427210,9.53%,11.04%,-1.51%,45.10%,42.70%,45.00%,7.18%,68.59%,69.71%,-1.12%,49.00%,52.40%,52.70%,85.30%,87.93%,-2.64%,47.10%,49.50%,53.80%,14.71%,12.07%,2.64%,52.90%,50.50%,46.20%
1/17/2012,1290.22,1303,1290.22,1293.67,0,0,1/17/2012,1293.67,3.25142E+11,27437582113,36055139626,-8617557513,23045278605,2.27923E+11,2.28107E+11,-183441774.3,2.78406E+11,2.87207E+11,-8800915194,46735642715,37934727521,8800915194,8.44%,11.09%,-2.65%,33.30%,22.30%,30.80%,7.09%,70.10%,70.16%,-0.06%,54.90%,64.10%,62.30%,85.63%,88.33%,-2.71%,45.10%,46.60%,51.50%,14.37%,11.67%,2.71%,54.90%,53.40%,48.50%
1/10/2012,1280.77,1296.46,1280.77,1292.08,0,0,1/10/2012,1292.08,3.15127E+11,27459412952,34619864658,-7160451705,18991398284,2.23494E+11,2.25261E+11,-1766783122,2.69945E+11,2.78873E+11,-8927223369,45182463806,36254917417,8927546389,8.71%,10.99%,-2.27%,37.30%,32.00%,38.80%,6.03%,70.92%,71.48%,-0.56%,52.90%,62.10%,59.20%,85.66%,88.50%,-2.83%,45.10%,43.70%,45.80%,14.34%,11.50%,2.83%,54.90%,56.30%,54.20%
1/3/2012,1258.86,1284.62,1258.86,1277.06,0,0,1/3/2012,1277.06,3.11554E+11,24982373691,32229966630,-7247592939,24018073373,2.15821E+11,2.15956E+11,-134584475.5,2.64821E+11,2.72204E+11,-7382728875,46733072747,39350576068,7382496679,8.02%,10.34%,-2.33%,35.30%,30.10%,37.70%,7.71%,69.27%,69.32%,-0.04%,56.90%,65.00%,62.70%,85.00%,87.37%,-2.37%,52.90%,58.30%,66.50%,15.00%,12.63%,2.37%,47.10%,41.70%,33.50%
12/27/2011,1265.02,1269.37,1262.3,1265.43,213059008,0,12/27/2011,1265.43,2.9878E+11,23046501443,33103137782,-10056636339,21216527749,2.11068E+11,2.05894E+11,5174779361,2.55331E+11,2.60214E+11,-4882173336,43449139927,38567282949,4881856979,7.71%,11.08%,-3.37%,27.50%,16.50%,25.00%,7.10%,70.64%,68.91%,1.73%,70.60%,81.60%,78.10%,85.46%,87.09%,-1.63%,60.80%,74.80%,83.80%,14.54%,12.91%,1.63%,39.20%,25.20%,16.20%
12/20/2011,1205.72,1242.82,1205.72,1241.3,405559008,0,12/20/2011,1241.3,2.85975E+11,24508030530,30845703972,-6337673442,17803655239,1.98968E+11,1.99069E+11,-100260686,2.4128E+11,2.47718E+11,-6438244453,44695022036,38256777583,6438244453,8.57%,10.79%,-2.22%,33.30%,30.10%,38.10%,6.23%,69.58%,69.61%,-0.04%,60.80%,67.00%,63.80%,84.37%,86.62%,-2.25%,58.80%,62.10%,70.40%,15.63%,13.38%,2.25%,41.20%,37.90%,29.60%
12/13/2011,1236.83,1249.86,1219.43,1225.73,412156992,0,12/13/2011,1225.73,4.17047E+11,28603302925,33378479169,-4775176244,31654448685,3.03253E+11,3.02879E+11,373876850,3.63511E+11,3.67912E+11,-4401605826,53536666479,49135593922,4401072557,6.86%,8.00%,-1.14%,41.20%,42.70%,45.40%,7.59%,72.71%,72.62%,0.09%,64.70%,70.90%,65.80%,87.16%,88.22%,-1.06%,68.60%,82.50%,91.90%,12.84%,11.78%,1.06%,31.40%,17.50%,8.10%
12/6/2011,1257.19,1266.03,1253.03,1258.47,373423008,0,12/6/2011,1258.47,3.81793E+11,24113530951,33268526844,-9154995893,28523227331,2.77356E+11,2.72222E+11,5134530432,3.29993E+11,3.34013E+11,-4020537066,51801055205,47780518139,4020537066,6.32%,8.71%,-2.40%,31.40%,27.20%,35.00%,7.47%,72.65%,71.30%,1.34%,68.60%,79.60%,75.80%,86.43%,87.49%,-1.05%,70.60%,83.50%,92.30%,13.57%,12.51%,1.05%,29.40%,16.50%,7.70%
11/29/2011,1192.56,1203.67,1191.8,1195.19,0,0,11/29/2011,1195.19,3.4886E+11,18694388780,33941281340,-15246892560,24181757229,2.58956E+11,2.47019E+11,11937177246,3.01832E+11,3.05142E+11,-3309725220,47028075434,43718138982,3309936453,5.36%,9.73%,-4.37%,19.60%,10.70%,18.80%,6.93%,74.23%,70.81%,3.42%,78.40%,88.30%,86.90%,86.52%,87.47%,-0.95%,74.50%,86.40%,93.50%,13.48%,12.53%,0.95%,25.50%,13.60%,6.50%
11/22/2011,1192.98,1196.81,1181.65,1188.04,0,0,11/22/2011,1188.04,3.48605E+11,21188984910,34773231603,-13584246693,22539638117,2.56598E+11,2.47668E+11,8930397758,3.00327E+11,3.04981E+11,-4653848935,48278014797,43624462872,4653551925,6.08%,9.97%,-3.90%,21.60%,12.60%,21.50%,6.47%,73.61%,71.05%,2.56%,74.50%,85.40%,83.10%,86.15%,87.49%,-1.33%,70.60%,80.60%,90.00%,13.85%,12.51%,1.33%,29.40%,19.40%,10.00%
11/15/2011,1251.7,1264.25,1244.34,1257.81,0,0,11/15/2011,1257.81,3.74304E+11,26338848515,36288520714,-9949672199,28596472037,2.69629E+11,2.63581E+11,6047793999,3.24564E+11,3.28466E+11,-3901878200,49739888760,45838010560,3901878200,7.04%,9.69%,-2.66%,25.50%,18.40%,29.20%,7.64%,72.03%,70.42%,1.62%,74.50%,83.50%,77.70%,86.71%,87.75%,-1.04%,74.50%,85.40%,93.10%,13.29%,12.25%,1.04%,25.50%,14.60%,6.90%
11/8/2011,1261.12,1277.55,1254.99,1275.92,0,0,11/8/2011,1275.92,3.72254E+11,23827564820,37749895231,-13922330411,28715177713,2.7207E+11,2.59945E+11,12125285039,3.24613E+11,3.2641E+11,-1797045372,47640589251,45843862859,1796726392,6.40%,10.14%,-3.74%,21.60%,13.60%,22.70%,7.71%,73.09%,69.83%,3.26%,78.40%,88.30%,86.90%,87.20%,87.68%,-0.48%,82.40%,90.30%,96.20%,12.80%,12.32%,0.48%,17.60%,9.70%,3.80%
11/1/2011,1251,#N/A,1215.42,1218.28,0,0,11/1/2011,1218.28,3.54941E+11,24037567187,35726257868,-11688690682,27683030130,2.57619E+11,2.48276E+11,9343113650,3.09339E+11,3.11685E+11,-2345806869,45601913657,43256106788,2345806869,6.77%,10.07%,-3.29%,21.60%,14.60%,25.00%,7.80%,72.58%,69.95%,2.63%,78.40%,87.40%,83.80%,87.15%,87.81%,-0.66%,78.40%,88.30%,95.00%,12.85%,12.19%,0.66%,21.60%,11.70%,5.00%
10/25/2011,1253.86,1253.86,1226.79,1229.05,0,0,10/25/2011,1229.05,3.59881E+11,22739240073,38068085382,-15328845309,28247134755,2.58549E+11,2.42858E+11,15691218934,3.09535E+11,3.09173E+11,362680887.5,50345561250,50707701288,-362140038,6.32%,10.58%,-4.26%,19.60%,10.70%,19.20%,7.85%,71.84%,67.48%,4.36%,82.40%,91.30%,90.00%,86.01%,85.91%,0.10%,90.20%,95.10%,98.10%,13.99%,14.09%,-0.10%,9.80%,4.90%,1.90%
10/18/2011,1200.75,1233.1,1191.48,1225.38,484016992,0,10/18/2011,1225.38,3.72832E+11,21105710078,39005214943,-17899504866,31419827565,2.70173E+11,2.50157E+11,20016811503,3.22699E+11,3.20581E+11,2117849470,50132347431,52250792671,-2118445241,5.66%,10.46%,-4.80%,11.80%,5.80%,16.50%,8.43%,72.47%,67.10%,5.37%,88.20%,94.20%,92.70%,86.55%,85.99%,0.57%,94.10%,97.10%,98.80%,13.45%,14.01%,-0.57%,5.90%,2.90%,1.20%
10/11/2011,1194.6,1199.24,1187.3,1195.54,0,0,10/11/2011,1195.54,3.5173E+11,21094436269,37444365103,-16349928835,27419574032,2.55789E+11,2.36569E+11,19220100654,3.04304E+11,3.01433E+11,2870630804,47426782488,50297413291,-2870630804,6.00%,10.65%,-4.65%,11.80%,6.80%,16.90%,7.80%,72.72%,67.26%,5.46%,90.20%,95.10%,93.80%,86.52%,85.70%,0.82%,98.00%,99.00%,99.60%,13.48%,14.30%,-0.82%,2.00%,1.00%,0.40%
10/4/2011,1097.42,1125.12,1074.77,1123.95,0,0,10/4/2011,1123.95,3.50305E+11,19665697191,35947802943,-16282105752,29702100819,2.52068E+11,2.36745E+11,15323680810,3.01436E+11,3.02395E+11,-958493009,48868141068,47909929046,958212021.5,5.61%,10.26%,-4.65%,11.80%,6.80%,16.90%,8.48%,71.96%,67.58%,4.37%,88.20%,94.20%,91.20%,86.05%,86.32%,-0.27%,90.20%,95.10%,98.10%,13.95%,13.68%,0.27%,9.80%,4.90%,1.90%
9/27/2011,1163.32,1195.86,1163.32,1175.38,554812992,0,9/27/2011,1175.38,3.45693E+11,21430560971,38561370735,-17130809764,27514168351,2.49743E+11,2.29178E+11,20565213658,2.98687E+11,2.95253E+11,3434178539,47004734383,50439418044,-3434683661,6.20%,11.15%,-4.96%,9.80%,4.90%,15.40%,7.96%,72.24%,66.30%,5.95%,96.10%,98.10%,95.40%,86.40%,85.41%,0.99%,100.00%,100.00%,100.00%,13.60%,14.59%,-0.99%,0.00%,0.00%,0.00%
9/20/2011,1204.5,1220.39,1201.29,1202.09,431560992,0,9/20/2011,1209.43,3.29937E+11,21663236976,39889371164,-18226134188,20226258751,2.38539E+11,2.1805E+11,20489425660,2.80429E+11,2.78165E+11,2263576689,49508341789,51771862850,-2263521062,6.57%,12.09%,-5.52%,3.90%,1.90%,11.20%,6.13%,72.30%,66.09%,6.21%,98.00%,99.00%,95.80%,84.99%,84.31%,0.69%,100.00%,100.00%,100.00%,15.01%,15.69%,-0.69%,0.00%,0.00%,0.00%
9/13/2011,1162.59,1176.41,1157.44,1172.87,0,0,9/13/2011,1164.88,5.07885E+11,22348713938,48099943187,-25751229249,48558655734,3.79109E+11,3.50801E+11,28308106245,4.50016E+11,4.4746E+11,2556377292,57868024416,60424901412,-2556876996,4.40%,9.47%,-5.07%,3.90%,1.90%,13.80%,9.56%,74.64%,69.07%,5.57%,98.00%,99.00%,95.80%,88.61%,88.10%,0.50%,100.00%,100.00%,100.00%,11.39%,11.90%,-0.50%,0.00%,0.00%,0.00%
9/6/2011,1173.97,1173.97,1140.13,1165.24,510398016,0,9/6/2011,1165.24,4.59519E+11,21485190140,49581845060,-28096654920,42310492428,3.39881E+11,3.14645E+11,25235163376,4.03676E+11,4.06538E+11,-2861782854,55842832747,52981049893,2861782854,4.68%,10.79%,-6.11%,2.00%,1.00%,8.10%,9.21%,73.96%,68.47%,5.49%,98.00%,99.00%,95.40%,87.85%,88.47%,-0.62%,94.10%,96.10%,98.10%,12.15%,11.53%,0.62%,5.90%,3.90%,1.90%
8/30/2011,1209.76,1220.1,1195.77,1212.92,457256992,0,8/30/2011,1204.26,4.43172E+11,20880920604,51357653742,-30476733138,37007346707,3.3171E+11,3.01978E+11,29731314681,3.89598E+11,3.90343E+11,-745642225.8,53574041813,52828334358,745707455.5,4.71%,11.59%,-6.88%,0.00%,0.00%,4.20%,8.35%,74.85%,68.14%,6.71%,100.00%,100.00%,96.90%,87.91%,88.08%,-0.17%,100.00%,100.00%,100.00%,12.09%,11.92%,0.17%,0.00%,0.00%,0.00%
8/23/2011,1124.36,1162.35,1122.91,1128.03,0,0,8/23/2011,1128.03,4.00928E+11,22637179352,42696058258,-20058878907,38033292414,2.98031E+11,2.80045E+11,17986295734,3.58701E+11,3.60774E+11,-2072301165,42226500495,40154199330,2072301165,5.65%,10.65%,-5.00%,0.00%,0.00%,13.10%,9.49%,74.34%,69.85%,4.49%,100.00%,100.00%,93.80%,89.47%,89.98%,-0.52%,98.00%,98.10%,98.80%,10.53%,10.02%,0.52%,2.00%,1.90%,1.20%
8/16/2011,1204.22,1204.22,1180.53,1192.76,507160000,0,8/16/2011,1192.76,4.26661E+11,23578219005,42473508564,-18895289559,45597664837,3.13163E+11,2.95179E+11,17983262597,3.82338E+11,3.8325E+11,-911873256.8,44322548475,43410960366,911588108.5,5.53%,9.95%,-4.43%,2.00%,1.00%,15.00%,10.69%,73.40%,69.18%,4.21%,100.00%,100.00%,93.50%,89.61%,89.83%,-0.21%,100.00%,100.00%,100.00%,10.39%,10.17%,0.21%,0.00%,0.00%,0.00%
8/9/2011,1120.23,1172.88,1101.54,1172.53,0,0,8/9/2011,1172.53,4.34146E+11,29102007100,34996774171,-5894767072,52963326794,2.90794E+11,2.9146E+11,-666252047,3.72859E+11,3.7942E+11,-6560725986,61285829155,54725677295,6560151859,6.70%,8.06%,-1.36%,11.80%,22.30%,37.30%,12.20%,66.98%,67.13%,-0.15%,86.30%,84.50%,70.00%,85.88%,87.39%,-1.51%,98.00%,94.20%,93.50%,14.12%,12.61%,1.51%,2.00%,5.80%,6.50%
8/2/2011,1286.56,1286.56,1254.03,1277.4,0,0,8/2/2011,1277.4,3.79119E+11,36974266615,29604658459,7369608156,31817415895,2.5436E+11,2.73291E+11,-18931259795,3.23152E+11,3.34714E+11,-11562267654,55967373240,44405105586,11562267654,9.75%,7.81%,1.94%,74.50%,78.60%,68.50%,8.39%,67.09%,72.09%,-4.99%,39.20%,32.00%,35.80%,85.24%,88.29%,-3.05%,58.80%,49.50%,44.20%,14.76%,11.71%,3.05%,41.20%,50.50%,55.80%
7/26/2011,1337.39,1338.51,1329.59,1336.66,0,0,7/26/2011,1331.94,3.5809E+11,37063530955,30610069685,6453461270,27370850128,2.43225E+11,2.63222E+11,-19996612890,3.0766E+11,3.21202E+11,-13542575690,50430161940,36887829195,13542332745,10.35%,8.55%,1.80%,70.60%,75.70%,67.30%,7.64%,67.92%,73.51%,-5.58%,23.50%,19.40%,28.50%,85.92%,89.70%,-3.78%,29.40%,19.40%,19.20%,14.08%,10.30%,3.78%,70.60%,80.60%,80.80%
7/19/2011,1307.07,1328.14,1307.07,1326.73,0,0,7/19/2011,1312.97,3.46915E+11,37010751660,30267154281,6743597380,24574971324,2.36755E+11,2.5643E+11,-19674025447,2.98341E+11,3.11272E+11,-12930188250,48573919968,35644059960,12929860008,10.67%,8.72%,1.94%,74.50%,78.60%,68.50%,7.08%,68.25%,73.92%,-5.67%,21.60%,16.50%,27.30%,86.00%,89.73%,-3.73%,31.40%,22.30%,21.20%,14.00%,10.27%,3.73%,68.60%,77.70%,78.80%
7/12/2011,1319.61,1327.17,1313.33,1316.27,0,0,7/12/2011,1313.64,3.57928E+11,40569066703,29786525308,10782541395,29218333220,2.38234E+11,2.62213E+11,-23979618156,3.08021E+11,3.21218E+11,-13196748351,49906351537,36709603186,13196748351,11.33%,8.32%,3.01%,96.10%,96.10%,82.70%,8.16%,66.56%,73.26%,-6.70%,5.90%,5.80%,16.50%,86.06%,89.74%,-3.69%,33.30%,23.30%,22.30%,13.94%,10.26%,3.69%,66.70%,76.70%,77.70%
7/5/2011,1339.59,1340.89,1334.3,1338.02,0,0,7/5/2011,1338.02,3.35136E+11,32474490669,35215717239,-2741226570,25551549912,2.32823E+11,2.3907E+11,-6247225452,2.90849E+11,2.99838E+11,-8988786526,44287049845,35298577566,8988472279,9.69%,10.51%,-0.82%,35.30%,34.00%,44.20%,7.62%,69.47%,71.34%,-1.86%,72.50%,68.00%,56.90%,86.79%,89.47%,-2.68%,60.80%,63.10%,59.60%,13.21%,10.53%,2.68%,39.20%,36.90%,40.40%
6/28/2011,1280.21,1296.8,1280.21,1296.67,368150016,0,6/28/2011,1285.13,3.12833E+11,26847721411,29444667638,-2596946227,20954828889,2.21643E+11,2.29326E+11,-7682887920,2.69445E+11,2.79725E+11,-10279758004,43387357637,33107599633,10279758004,8.58%,9.41%,-0.83%,35.30%,32.00%,43.50%,6.70%,70.85%,73.31%,-2.46%,64.70%,61.20%,53.80%,86.13%,89.42%,-3.29%,45.10%,33.00%,33.10%,13.87%,10.58%,3.29%,54.90%,67.00%,66.90%
6/21/2011,1278.4,1297.62,1278.4,1295.52,405615008,0,6/21/2011,1284.35,3.11878E+11,27704116830,30683214430,-2979097601,20409566478,2.17188E+11,2.27193E+11,-10004964971,2.65301E+11,2.78286E+11,-12984062572,46575818824,33591451503,12984367322,8.88%,9.84%,-0.96%,33.30%,30.10%,43.10%,6.54%,69.64%,72.85%,-3.21%,54.90%,51.50%,47.70%,85.07%,89.23%,-4.16%,5.90%,5.80%,13.10%,14.93%,10.77%,4.16%,94.10%,94.20%,86.90%
6/14/2011,1272.22,1292.5,1272.22,1287.87,350028000,0,6/14/2011,1283.48,4.44181E+11,30782057756,35747124853,-4965067097,47648177431,2.8285E+11,2.91568E+11,-8718101815,3.6128E+11,3.74963E+11,-13683073077,82900518552,69217349639,13683168913,6.93%,8.05%,-1.12%,27.50%,25.20%,41.50%,10.73%,63.68%,65.64%,-1.96%,68.60%,68.00%,56.90%,81.34%,84.42%,-3.08%,45.10%,42.70%,42.70%,18.66%,15.58%,3.08%,54.90%,57.30%,57.30%
6/7/2011,1286.31,1296.22,1284.74,1284.94,0,0,6/7/2011,1291.91,3.98297E+11,33995947097,38608298891,-4612351795,37366982222,2.53857E+11,2.65388E+11,-11531381399,3.25219E+11,3.41363E+11,-16143829276,73077184905,56932826963,16144357942,8.54%,9.69%,-1.16%,27.50%,24.30%,41.50%,9.38%,63.74%,66.63%,-2.90%,56.90%,56.30%,50.80%,81.65%,85.71%,-4.05%,9.80%,7.80%,15.80%,18.35%,14.29%,4.05%,90.20%,92.20%,84.20%
5/31/2011,1331.1,1345.2,1331.1,1345.2,469624000,0,5/31/2011,1342.88,3.87264E+11,37776041373,38412445328,-636403954.8,23699722645,2.55009E+11,2.69879E+11,-14869930903,3.16485E+11,3.31991E+11,-15506572112,70778844554,55272509696,15506334858,9.75%,9.92%,-0.16%,43.10%,39.80%,51.50%,6.12%,65.85%,69.69%,-3.84%,49.00%,47.60%,43.50%,81.72%,85.73%,-4.00%,13.70%,9.70%,16.90%,18.28%,14.27%,4.00%,86.30%,90.30%,83.10%
5/24/2011,1317.7,1323.72,1313.87,1316.28,384624992,0,5/24/2011,1316.28,3.78076E+11,36201172153,34839033069,1362139084,24898710728,2.46659E+11,2.63216E+11,-16556584252,3.07759E+11,3.22954E+11,-15194596973,70316727706,55122361088,15194366618,9.58%,9.21%,0.36%,52.90%,47.60%,55.80%,6.59%,65.24%,69.62%,-4.38%,43.10%,41.70%,40.40%,81.40%,85.42%,-4.02%,11.80%,8.70%,16.90%,18.60%,14.58%,4.02%,88.20%,91.30%,83.10%
5/17/2011,1326.1,1330.42,1318.51,1323.9,0,0,5/17/2011,1328.98,3.83242E+11,36276818451,30664973998,5611844453,28607913265,2.50688E+11,2.73523E+11,-22835386648,3.15573E+11,3.32796E+11,-17223874441,67669114469,50445240028,17223874441,9.47%,8.00%,1.46%,68.60%,65.00%,65.00%,7.46%,65.41%,71.37%,-5.96%,15.70%,17.50%,24.20%,82.34%,86.84%,-4.49%,2.00%,1.90%,11.90%,17.66%,13.16%,4.49%,98.00%,98.10%,88.10%
